iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ARG,South America,Argentina,2020-03-03,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,704,8,0.016,0,4,0,0.019,52.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-04,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,710,6,0.016,0,5,0,0.027,37,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-05,10,10,1.429,1,1,0.143,0.22,0.22,0.031,0.022,0.022,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,717,7,0.016,0,6,0,0.023,43.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-06,14,4,2,1,0,0.143,0.308,0.088,0.044,0.022,0,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,729,12,0.016,0,6,0,0.176,5.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-07,20,6,2.857,1,0,0.143,0.439,0.132,0.063,0.022,0,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,738,9,0.016,0,7,0,0.204,4.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-08,22,2,3.143,1,0,0.143,0.483,0.044,0.069,0.022,0,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,767,29,0.017,0.001,11,0,0.169,5.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-09,26,4,3.714,1,0,0.143,0.571,0.088,0.082,0.022,0,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,781,14,0.017,0,12,0,0.235,4.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-10,34,8,4.857,3,2,0.429,0.747,0.176,0.107,0.066,0.044,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,818,37,0.018,0.001,16,0,0.246,4.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-11,45,11,6.429,3,0,0.429,0.989,0.242,0.141,0.066,0,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,853,35,0.019,0.001,20,0,0.231,4.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-12,67,22,8.143,4,1,0.429,1.472,0.483,0.179,0.088,0.022,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,47,0.02,0.001,26,0.001,0.246,4.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-13,102,35,12.571,8,4,1,2.241,0.769,0.276,0.176,0.088,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,988,88,0.022,0.002,37,0.001,0.17,5.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-14,115,13,13.571,9,1,1.143,2.527,0.286,0.298,0.198,0.022,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1037,49,0.023,0.001,43,0.001,0.167,6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-15,131,16,15.571,9,0,1.143,2.878,0.352,0.342,0.198,0,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1119,82,0.025,0.002,50,0.001,0.165,6.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-16,158,27,18.857,12,3,1.571,3.472,0.593,0.414,0.264,0.066,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,1225,106,0.027,0.002,63,0.001,0.142,7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.67,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-17,214,56,25.714,14,2,1.571,4.702,1.23,0.565,0.308,0.044,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354,129,0.03,0.003,77,0.002,0.138,7.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.67,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-18,263,49,31.143,14,0,1.571,5.779,1.077,0.684,0.308,0,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,1557,203,0.034,0.004,101,0.002,0.151,6.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.67,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-19,303,40,33.714,15,1,1.571,6.658,0.879,0.741,0.33,0.022,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,1709,152,0.038,0.003,116,0.003,0.151,6.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-20,387,84,40.714,17,2,1.286,8.504,1.846,0.895,0.374,0.044,0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941,232,0.043,0.005,136,0.003,0.156,6.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-21,456,69,48.714,17,0,1.143,10.02,1.516,1.07,0.374,0,0.025,2.38,NA,NA,NA,NA,NA,NA,NA,NA,2264,323,0.05,0.007,175,0.004,0.178,5.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-22,536,80,57.857,20,3,1.571,11.778,1.758,1.271,0.439,0.066,0.035,2.37,NA,NA,NA,NA,NA,NA,NA,NA,2511,247,0.055,0.005,199,0.004,0.2,5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-23,635,99,68.143,25,5,1.857,13.953,2.175,1.497,0.549,0.11,0.041,2.25,NA,NA,NA,NA,NA,NA,NA,NA,2799,288,0.062,0.006,225,0.005,0.198,5.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-24,751,116,76.714,30,5,2.286,16.502,2.549,1.686,0.659,0.11,0.05,2.12,NA,NA,NA,NA,NA,NA,NA,NA,3244,445,0.072,0.01,270,0.006,0.223,4.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-25,868,117,86.429,41,11,3.857,19.073,2.571,1.899,0.901,0.242,0.085,2.04,NA,NA,NA,NA,NA,NA,NA,NA,3794,550,0.084,0.012,320,0.007,0.242,4.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-26,975,107,96,51,10,5.143,21.424,2.351,2.109,1.121,0.22,0.113,1.98,NA,NA,NA,NA,NA,NA,NA,NA,4380,586,0.097,0.013,382,0.008,0.25,4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-27,1096,121,101.286,57,6,5.714,24.082,2.659,2.226,1.252,0.132,0.126,1.89,NA,NA,NA,NA,NA,NA,NA,NA,4837,457,0.107,0.01,414,0.009,0.262,3.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-28,1188,92,104.571,66,9,7,26.104,2.022,2.298,1.45,0.198,0.154,1.79,NA,NA,NA,NA,NA,NA,NA,NA,5319,482,0.117,0.011,436,0.01,0.252,4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-29,1282,94,106.571,70,4,7.143,28.169,2.065,2.342,1.538,0.088,0.157,1.7,NA,NA,NA,NA,NA,NA,NA,NA,6037,718,0.133,0.016,504,0.011,0.236,4.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-30,1411,129,110.857,81,11,8,31.004,2.835,2.436,1.78,0.242,0.176,1.69,NA,NA,NA,NA,NA,NA,NA,NA,6697,660,0.148,0.015,557,0.012,0.233,4.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-03-31,1516,105,109.286,91,10,8.714,33.311,2.307,2.401,2,0.22,0.191,1.66,NA,NA,NA,NA,NA,NA,NA,NA,7367,670,0.163,0.015,589,0.013,0.216,4.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,-121.50002,-0.16,0.11,-2.6978402
ARG,South America,Argentina,2020-04-01,1630,114,108.857,101,10,8.571,35.816,2.505,2.392,2.219,0.22,0.188,1.54,NA,NA,NA,NA,NA,NA,NA,NA,8438,1071,0.186,0.024,663,0.015,0.193,5.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-02,1777,147,114.571,110,9,8.429,39.046,3.23,2.517,2.417,0.198,0.185,1.43,NA,NA,NA,NA,NA,NA,NA,NA,10110,1672,0.223,0.037,819,0.018,0.166,6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-03,1897,120,114.429,117,7,8.571,41.683,2.637,2.514,2.571,0.154,0.188,1.38,NA,NA,NA,NA,NA,NA,NA,NA,11714,1604,0.259,0.035,982,0.022,0.147,6.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-04,2001,104,116.143,123,6,8.143,43.968,2.285,2.552,2.703,0.132,0.179,1.33,NA,NA,NA,NA,NA,NA,NA,NA,13118,1404,0.29,0.031,1114,0.025,0.137,7.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-05,2073,72,113,131,8,8.714,45.55,1.582,2.483,2.878,0.176,0.191,1.23,NA,NA,NA,NA,NA,NA,NA,NA,14204,1086,0.314,0.024,1167,0.026,0.128,7.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-06,2221,148,115.714,151,20,10,48.802,3.252,2.543,3.318,0.439,0.22,1.19,NA,NA,NA,NA,NA,NA,NA,NA,15572,1368,0.344,0.03,1268,0.028,0.121,8.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-07,2341,120,117.857,156,5,9.286,51.439,2.637,2.59,3.428,0.11,0.204,1.15,NA,NA,NA,NA,NA,NA,NA,NA,17258,1686,0.381,0.037,1413,0.031,0.11,9.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-08,2456,115,118,168,12,9.571,53.966,2.527,2.593,3.691,0.264,0.21,1.15,NA,NA,NA,NA,NA,NA,NA,NA,19266,2008,0.426,0.044,1547,0.034,0.104,9.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-09,2599,143,117.429,174,6,9.143,57.108,3.142,2.58,3.823,0.132,0.201,1.14,NA,NA,NA,NA,NA,NA,NA,NA,21121,1855,0.466,0.041,1573,0.035,0.098,10.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-10,2699,100,114.571,179,5,8.857,59.305,2.197,2.517,3.933,0.11,0.195,1.15,NA,NA,NA,NA,NA,NA,NA,NA,22840,1719,0.504,0.038,1589,0.035,0.102,9.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-11,2855,156,122,197,18,10.571,62.733,3.428,2.681,4.329,0.396,0.232,1.13,NA,NA,NA,NA,NA,NA,NA,NA,24662,1822,0.545,0.04,1649,0.036,0.096,10.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-12,2990,135,131,205,8,10.571,65.699,2.966,2.878,4.504,0.176,0.232,1.17,NA,NA,NA,NA,NA,NA,NA,NA,26253,1591,0.58,0.035,1721,0.038,0.093,10.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-13,3176,186,136.429,217,12,9.429,69.786,4.087,2.998,4.768,0.264,0.207,1.15,NA,NA,NA,NA,NA,NA,NA,NA,28118,1865,0.621,0.041,1792,0.04,0.09,11.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-14,3315,139,139.143,228,11,10.286,72.841,3.054,3.057,5.01,0.242,0.226,1.15,NA,NA,NA,NA,NA,NA,NA,NA,30233,2115,0.668,0.047,1854,0.041,0.093,10.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-15,3479,164,146.143,236,8,9.714,76.444,3.604,3.211,5.186,0.176,0.213,1.16,NA,NA,NA,NA,NA,NA,NA,NA,32535,2302,0.719,0.051,1896,0.042,0.096,10.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-16,3636,157,148.143,242,6,9.714,79.894,3.45,3.255,5.317,0.132,0.213,1.13,NA,NA,NA,NA,NA,NA,NA,NA,34895,2360,0.771,0.052,1968,0.043,0.096,10.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-17,3806,170,158.143,254,12,10.714,83.629,3.735,3.475,5.581,0.264,0.235,1.11,NA,NA,NA,NA,NA,NA,NA,NA,37089,2194,0.819,0.048,2036,0.045,0.09,11.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-18,3940,134,155,270,16,10.429,86.574,2.944,3.406,5.933,0.352,0.229,1.12,NA,NA,NA,NA,NA,NA,NA,NA,39370,2281,0.87,0.05,2101,0.046,0.091,11,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-19,4066,126,153.714,279,9,10.571,89.342,2.769,3.378,6.13,0.198,0.232,1.14,NA,NA,NA,NA,NA,NA,NA,NA,41001,1631,0.906,0.036,2107,0.047,0.09,11.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-20,4265,199,155.571,294,15,11,93.715,4.373,3.418,6.46,0.33,0.242,1.18,NA,NA,NA,NA,NA,NA,NA,NA,43387,2386,0.958,0.053,2181,0.048,0.088,11.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-21,4493,228,168.286,323,29,13.571,98.725,5.01,3.698,7.097,0.637,0.298,1.22,NA,NA,NA,NA,NA,NA,NA,NA,46283,2896,1.022,0.064,2293,0.051,0.089,11.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-22,4678,185,171.286,340,17,14.857,102.79,4.065,3.764,7.471,0.374,0.326,1.26,NA,NA,NA,NA,NA,NA,NA,NA,48947,2664,1.081,0.059,2345,0.052,0.084,11.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-23,4972,294,190.857,369,29,18.143,109.25,6.46,4.194,8.108,0.637,0.399,1.31,NA,NA,NA,NA,NA,NA,NA,NA,51664,2717,1.141,0.06,2396,0.053,0.083,12,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-24,5195,223,198.429,393,24,19.857,114.15,4.9,4.36,8.635,0.527,0.436,1.29,NA,NA,NA,NA,NA,NA,NA,NA,54971,3307,1.214,0.073,2555,0.056,0.084,11.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-25,5355,160,202.143,401,8,18.714,117.666,3.516,4.442,8.811,0.176,0.411,1.24,NA,NA,NA,NA,NA,NA,NA,NA,57615,2644,1.273,0.058,2606,0.058,0.087,11.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-26,5464,109,199.714,411,10,18.857,120.061,2.395,4.388,9.031,0.22,0.414,1.18,NA,NA,NA,NA,NA,NA,NA,NA,59349,1734,1.311,0.038,2621,0.058,0.088,11.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.15,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-27,5684,220,202.714,433,22,19.857,124.895,4.834,4.454,9.514,0.483,0.436,1.13,NA,NA,NA,NA,NA,NA,NA,NA,61587,2238,1.36,0.049,2600,0.057,0.091,11,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-28,5884,200,198.714,454,21,18.714,129.289,4.395,4.366,9.976,0.461,0.411,1.09,NA,NA,NA,NA,NA,NA,NA,NA,64532,2945,1.425,0.065,2607,0.058,0.086,11.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2020-04-29,6083,199,200.714,471,17,18.714,133.662,4.373,4.41,10.349,0.374,0.411,1.06,NA,NA,NA,NA,NA,NA,NA,NA,67633,3101,1.494,0.068,2669,0.059,0.086,11.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
